text,label
user batı önce i̇slâm birlik yok büyük felâket nato abd i̇srail demek,0
zaten eziyet ancak gâvur tepki kalmak,1
se orospu çocuk olmak yemek baskın terörist piç,1
ilişki var üstüne ilişki mutlu sana aptal orospu çocuk var hâlâ,1
çomar olmak se soysuz olmak iyi,1
haftasonu şişmek havuz çılgın,0
bir i̇ngiliz rus amerikan sevmek zor değil ancak ülke sen hediye etmek biri sevmek bilemek i̇ngiliz köpek olmak falan gerekmek bence,1
user user user aha ben değil ilk,0
aynen kura,0
user i̇zmir manisa dan gizli güvenmek saygı içinde sex seven zevk almak çift tek bayan beklemek deneyim tecrübe,0
user hâlâ mı se o yazmak sonra,0
veda gidi mutlak dönme risk taşırmak,0
user user alican yücesoy kosova film festival ödül almak sabah okumak haber menajer değil mi yazmak haber,0
user yalan almak para işgal etmek yer utmak işemek yarmak ordu siz,1
user park etmek yer unutmak demek,0
boşuna ağ insan dermek varmak ağ insan dermek piro dermek,0
user mümkün se gelmek se fatih ter tak baş getirmek düşünce yok mustafa cengiz başkan fatih ter demek se seçi kazanmak getirmek mustafa cengiz sayesinde getirmek olmak,0
hani hani o ben,0
ne zırva allah aşk best of a afrodit mi çekmek sabri hikmet bey böyle söylemek emretmek komutan başka ister,0
aylarca ter koku suriye el üst taşımak adam biz tekmelemek,1
my for is from user user rt tweet atmak sınırsız oy ata army,0
gs hatay maç bile iş baş user,0
user user user user user user user user user user user user user user sayın siz akıl biz kul dır,0
kimse üstün yaramak inmek siz dil bile sahip başka beden üzer namus tan kul allah ara durmak had sahip bakınmak kendi,0
user beşiktaş ben biricik sevgili söylemek se başka kim var ben sen ağ sen güler söylemek se başka kim var ben,0
hayat değil dert ana,0
mutlu değil çünkü başka vermek değer kendi vermek başka mutlu etmek çalışır kendi yıpratmak vazgeçmek,0
user o karakter aşım fazla sms ücret yıl kalmak ihtiyar uzak durmak d,0
deli rapor olmak böyle olmak,0
user ben keyif,0
user ekmek bulamak pas yemek fakir,0
user user se öğretmek,0
program üniversite program varmak bin mezun devlet vermek istihdam hak user belediye millî emlak bin kadro istemek user user user user user,0
user devlet devlet büyük mutlaka millet baş kulak vermek mübaşir gih istemek hak,0
user kanka ben queen kaydetmek,0
user ya iyi güzel tartışmak eylemek başlamak tamam illâ var eylemek beyhude fetiş bir sürümek insan iyi sebep asıl çıkışmak nokta iyi olmak sonra çatışmak kavga,0
olmaz ben yahudi kanal tamam kadar yahudi türk düşman olmak orta koymak,1
daha kadar derken albay veysel kavak uzman şu bağlamak biri ölmek demek ancak durmak,0
user borç yok bakal,0
madem yok mutlu o hâl yok ben aşk bürünmek son kimlik olmak cezmi ersöz,0
oynamak değil zaman ayakta kalmak zor,0
user user bakınmak yalan ata yine akp mide bulanmak değil mi bu araç son vurgun akp başkan kiralamak orta çıkmak yine,0
user yalan o erdoğan olmak,1
user user aşk çocuk se ad vere yüz istemek,0
fedakâr çift taraf bir taraf olur onmak ad enayi,0
yıldır ben bu demek ben ben kafa koymak yeter aramak gece ev gelmek demek hala ara i̇stanbul söylemek demek aramak i̇stanbul söylemek ben ev gitmek hadi ben şimdi canlı canlı tutsak etmek,0
am embesil iki gün devlet üniversite özel üniversite yüz yüz burs okumak tabir salya akıtmak akıtmak gevelemek hâlâ se sabır vermek yarabbi,1
user bazı şey bir si,0
bir anne şartlamak gerek çocuk avlu başka görür sahip evet işte tam öyle bir olmak,0
herşey bitmek dizmek çökmek ben demek halt yemek demek feryat figan baş binali binali yıldır,1
bugün dokuz yaş bir çocuk sohbet yapmak demek rap söylemek abla sevmek sanat icra etmek iz vermek demek,0
user tc vatandaş yerine cevap,0
yunus park kapamak medyatik olmak amaç eylem göstermelik görsel paylaşım insan büyük stk uzun yıllamak devam e artık soykırım düzey gelen balık tarafından yapılanmak yunus katliam maalesef sessiz,0
rusya twitter rus yasa kasten ihlâl etmek suçlamak via mucit rus önce kendi facebook ceza kesmek ermeni katil birlikte hırsız,1
hayal kırık iyi yok öyle değil heralde iyi demek kişi öyle biri çıkmak kişi bilir,0
user küt börek neyse konu değil,0
user kadar düşünmek takılmak,0
ben aynı tanrı inanmak düşünmek arap özenti se,1
üç gün yeni hat çıkarmak kimse numara atmak var oh,0
user kimse ucuz mal var gelmek al demek sen hakkıyla satar,0
user user beğenmek meşhur tempo var hızlı aka oymak adam takım el fren bence,0
user demek onmak anlamak onmak profil girmek galiba,0
user user kız çok depresyon depresyon katmak,1
user bahsetmek is birçok doğru barınmak yetenek oyun iş layıkıyla yapmak çalışmak olası zaten imkân doğrultu se şey mükemmel bir yapı değil kenar meselâ,0
fişlemek kul memnun etmek rabbi razı siz ehemmiyet zihniyet müslüman hâlen ne beklemek artık bu ermeni yahudi asil,1
tekrar detoks su içmek başlamak yeni hayat ilk gün,0
user user user user user kesinlikle evet insan büyük yanılgı çarpmak bölmek aynı şey öncelik yok toplamak çıkarmak önce,0
sabah sabah aylık kapı kapatmak sonra ağlamak duymak bir anne yürek parça parça olmak nadir an,0
user user gölge birşey evet bazen karakter anlam yüklemek üzgün,0
nasıl eskiden bir beledi kulüp o başakşehir süper lig is hakk bile bulunmak tak milyon tl komik bir rakamlamak i̇bb başkanvekili gök gümüşdağ hissedar tarafından döne i̇bb başkan kadir topbaş göz yummak sözde satı alınmak,0
user user user yönetmek o kulüp iyi yönetmek,1
ağlamak gözlemek şişmek iyi,0
user ayran yok içmek uçak gider s a büyük ülke dünya biz,1
user hangi ajans akıl etmek bu akp güzel söğüşlemek,0
suriye,1
user tolgay görmek kırmızı kart,0
ve o ayak uymak uydurmak fetö olmak suçlamak am ko böyle düze,1
ateist o i̇sveç yolsuz dünya sonuncu u müslüman o türki yolsuz dünya neden,1
ya sikmek yine gece olay geçmek mi be,1
bu ada seven değil tam ters zarar vermek gerçek seven bura herkes zaten kuzgun karakter muhteşem oynamak görmek,0
ince hesaplamak olmadık olmak bura bir virgül nokta zaman gelmek koyacak hayır sahur,0
user gitmek soğuk duş al,0
sağlık kuruluş tedavi uygulamak tıbbî tedavi etkin bir şekil yararlanmak hasta beklenti uygun hizmet planlamak sosyal çalışmak sağ,0
user ben ister bura güzel şey atmak camera klâsör ders not var,0
bilen var akıl,0
user engellemek bizlemek var çok şükür müslüman rabbi,0
demek soysuz yahudi gazete sözcü karmak gazete ses etmek çünkü bu dil müslüman kalp yahudi o aşağı tabaka,1
gün önce gaz gardrob bütün kıyafet ütülemek şimdi sırt ağrı yaş teyze gibi,0
başta kemal kılıçdaroğlu olmak üzere hiçbir chp atatürkçü değil ilke sayın demek bir tane bile sayamak,1
user bakır renk boyamak akmak kayı renk demek,0
borç özel sınav çıkmak köşe baş bulmak herkes sınav çemkirmek hatta sınır zorlamak havuz efecan hoca hoca az kolay sormak keşke demek yine gülmek hoca biz iç kanmak ağlamak gülmek güzel olur demek,1
user şube hesap açmak garanti one rahat eder yaş tutar garanti one zorla,0
user ben yemek bilmek,0
user ben almak istemek falan pahalı indirim şart,0
ya insan soru sormak kadar zor duymak istemek bir cevap almak mi,0
gözlemek güzel bakmak güzel,0
user aşırı gerek sevimli olmak yeti benzemek güzel olmak beğenmek,0
demek anne babaç oğul kendi vatan şehit olmak vatan sağ el suriye mülteci savaşmak gelmek o cafe filan türk kız laf atamak ora çatışmak,1
ö kadar barışmak manço inşallah,0
user user birsen han ali eyüpoğlu na kaçamak cevaplamak resmen i̇rem tescillemek kadar akıl spoiler olmak niyet gerçekten i̇rem böyle seyirci nefes inanmak yeni sezon insan şok,0
user arılamak bile yapılanmak şov durmak demek,0
user okur uyku dalmak âşık olmak,0
bence artık se herkes gibi,0
user ruh ateş yoksa gözlemek mi alev,0
sensin beyinsiz antilop bakmak neyse ben zaten bura se hg,1
user cem se yazın geçen hafta dermek köpek itaat demek kalmak se üslup kimse yok gezegen,1
keşke geri zerre,0
zamanında kimse stat açmak user açmak doğru doğru,0
user ara sira tsk eder,0
user butik hesap açmak istemek bir sürümek tweet akıl,0
şimdi siz şarkı maksimum performans tarif verecek kapamak bir değil,0
user erdoğan seçi vaat chp demek taklit etmek çalışmak,0
sen sarmak özlemek bu yazmak,0
dağ adam çiçek gömlek,0
user salça ekmek büyük başar,0
olmak kaygı hayat boktan aynı,1
user filistin devam afrika devam mursi devam suri devam pkk köpek devam dinmek düşman devam köprü devam duble yol devam dünya büyük havalimanı devam kanal i̇stanbul şarlatan devam zulüm devam,1
sürekli kaybetmek iyi kalp iç gerizekalı,0
süt bozuk yunmak döl fark fark alaka olay alt bırakmak orospu çocuk laf anlatmak zor,1
zamanında sikmek gidermek se demek herkes özür dilemek,1
ya siz ana şeyma subaşı duygu özaslan falan sikmek fırsat o olmak çingene siz insan kilo yaşantı ner övgü karı itmek göt ün bu,1
user user user user user user seneye yine takım futbol sayamak hâl gelir,0
yan tarihî ben ögren inci bayır kilitbahir i̇talya i̇ngiliz i̇talya yunmak savaşmak se halife gemi binmek kaçmak,1
user sanat sanat sanat toplum d,0
user user bugün bu paylaşmak çuval çöp konteyner oy sandık mühür oy atatürk hava alan yakı yurt dış oy paylaşmak yao zaman oy önem yok kalkınmak parti,1
user ortalık kararmak sonra pencere yıldız izlemek umut sadece hatırlamak,0
son saat saat uyku idare etmek ben tarz,0
altı üst biraz sabır sabah bilmek,0
user âmin âmin hayır sabahlamak hayır cuma,0
tak zaten deplasman kötü forvet maç penaltı sezon baş süper kupa vermek tak karşı maç fırsat ayak macera peş şu akhisar yemek se imparator,1
user hoca twitter kaynamak iki kız birbiri ifşa ortalık karışmak se bili teknoloji uzay artık entelektüel camia toplum karışmak lazım lütfen,0
bu saat kadar uyumak varmak bir beklemek,0
allah ben yaramak demek âşık olmak bunamak kimse âşık olmak,0
ben sen var sen var,0
ibne sokak olur olmaz şey yapı alkış bu abi böyle yapı gerici çomar,1
bir şey değişmek insan önce kendi başlamak sokrates,0
rus haber ajans novosti uzman göre rus hava savunmak sistem bayraktar tb karşı etki olmak menzil girmek hâl i̇ha şans olmak iddia etmek karabağ ermeni işgal adet imha,1
erdoğan güçlü güçlü iyi iyi merhamet yüce ben güzel rabbi biz göndermek i̇slâm âlem çare eylemek kendinden ahlak vermek sabır i̇ffet onmak o biz öyle yönetmek ben güzel rabbi sen,0
ölüm var barış öpüşmek,0
koçuşmak yumuşamak tirelemek ünsiyet tuz ekmek hakk,0
ve mutlu olmak değil güçlü olmak küçük insan,1
moses mehmet topal görmek sonra ben beyinsiz mi demek,1
user yalnız ölmek istemek sadece,0
nasılsa borç hâlâ kredi kart asılmak cem uzanmak genç var mı,0
terör terörist sevici ermeni yalaka canan kaftancıoğlu artık haketmek yer,1
ülke fazla abartmak isim sıla,0
user user demekki alt sayı fazla,0
nasıl zevk almak ne hoşlanmak se eş gizli açık yâd kapalı tesettür türban muhafazakâr kadın muhafazakâr çiftlemek dm açık antalya kayser ankara konya i̇stanbul masaj masör,1
bugün istanbul anne sekil orta kaybolmak gitmek yoksa sg kendi ev demek kendi anne yunmak tohum,1
user user user yemek yemek gelmek tok zaten al se yemek,0
aynı yer sızlamak,0
keşke müslüman erkek sınır bilmek başta kendi aile allah sınır belli yürek sağlık genç prens kral fark eder kul işte,0
bütün burç kadar iyi kötü,1
user kurban olmak yüce rabbi güzel allah akıl bu bok yaa,1
bir genç gazi mustafa kemal kadar bizans artık ülke,1
bella kafe çıkarmak tabi dikkat üzer mi gelen herkes ürkütmek çoook çoook,0
kitap okumak kitap bir zamanlamak çevre israf dünya biz dede miras kalmak o çocuk ödünç almak,0
telefon bin küsür mi ala,0
user ben sabah sex yapmak bugün güzel,1
user user ne can gitmek siz açık insan iç beceriksiz çıkarcı yok çırak kalfa usta saçmalık,1
profesyonel kötülük devam hoca fatih ter kayserispor maç sonra doğru söylemek pfdk sevketmek haber su öbür taraf eski yönetmek tarafından ba servis etmek tüm birliktelik oyun karşı bir olmak galatasaray,0
göz renk ölü tohum,1
user haber gerçek mi tam bir i̇slâm düşman gerçek herkes ben çay kemal e e temel e yok meral e yok,1
user çocuk peki anne demek kilise yol tutar para bağış kutu atamak kabin amca ben bir beyaz ay var demek papaz ana ay ora uzak,1
radamel falcao garcia zarate se olmak bir şey eksik be,0
uyanmak türk millet gün papa gelir yarın ala gelir yanar iş iş geçmiş olur kadar mezar biz beddua eder o namus muz teslim etmek ömür vermek yetmek hâlâ,1
user mağdur etmek rızk kesmek askerî hastane personel ancak beddua öbür taraf yaka hakk helâl değil,1
sarmak banmak böyle sıkı sıkı her r,0
sene konuşmak türkiye sikmek gitmek al şimdi,1
user hak soru su hizmet erbakan one yoo etmek devlet yavan ruh dinî talim terbiye bir yer kadar gider,0
çok has hâl sunum var öksürük kriz geçmek perşembe gün arka arka iki tane sunum var,0
bir ada düşünmek takip sayı artı artık küfür ince ince göt ada göt öyle ada olur yavşak,1
aaa kadar ayıp alın ter par kazanmak kesinlikle göz yummak artık bu asla kat,0
user ne iş ayıp sormak hoca,0
olmak merak ben sürekli bir ad olmak ad sen bağ akıl geçmek seslenmek banmak,0
uf ben iş var bura böyle bir orta,0
user ya uyuz olmak vary idil handan yetmek illâ yeni düşman gelecek umar asıl kız yakın davranmak,0
robinho menajer robinho başakşehir söylenmek biz haber yok,0
user allah uzun ömür vermek kardeş,0
kadın maç tekrar olmak keşke be,0
user user ya papalina istemek ancak zaman çıkarmak,0
bu memleket evlât kafa iş basmak,1
üniversite yükselmek dönem osmanli gibi şimdilerde döne ben bir mustafa kemal gerek,0
user hiç utanmak yok ha kasımpaşa yalan söylemek iftira atmak ahiret edep yahu,1
user az çok gidermek az değer kaybetmek,0
bu vatan ekmek yemek hâlen chp demek siz bir vatan bu toprak pkk yandaş ermeni tohum yemek yok şehit kan boğmak inşallah,1
bugün şükür,0
user teşekkür eder abi düşünmek ilgilenmek yeter,0
do euro memnun o kadar türk görünüm olmak belli olmak varmak,1
user tottenham muhtemelen büyük sol stoper boşluk içinde nokta hamle olur iyi iki olurlamak bence düşünmek,0
user tatil keyif çıkarmak sonra ağ,0
deprem konu yalnızca i̇tü hoca naci görür takip teşekkür hoca,0
değişim olmak tak düzelmek,0
kilit hesap varmı ben görmek,0
suriye orospu çocuk esed yan geri yollamak,1
bu gün sevmek se demek son gün donmak miguel ruiz,0
koska villâ ısıtmak bir çöz bulmak sanat bozuntu,1
user user dünyada barcelo bile yılmak futbol çıkarmak,0
gerçekten iyi insan i̇yik var,0
pek umut yok hadi hayır,0
biri ev aramak anne yardımcı kat ev bütün ev kat,0
stefan se ben asla tanımak se bir su birikinti yan geçer yan gide bir taşmak üst ben sonsuz bir içeri yol devam e se kim artık ben demek yer,0
user user hakkında hayır olmak bulmak biri se feryat,1
se kadar arsız kız hayat boyunca görmek ister ad soyadı vere sen hatta yanında anne baba hediye olmak anca doymak,1
